population_share,accessibility_share
0.0018062813184334232,1.0866827955642879e-09
0.0018077738312669116,1.0889755490840206e-09
0.0018086474155226042,1.0903247220825396e-09
0.0018108581044793519,1.0937412936682347e-09
0.0018121777390434257,1.0957903879203814e-09
0.0018136794477659859,1.0981239638127019e-09
0.0018155357258005287,1.1010151385224017e-09
0.0018178918460368483,1.1046923336056177e-09
0.001820118123783614,1.1081925185953848e-09
0.0018215835512839181,1.1104969822235744e-09
0.0018254337315493532,1.1165608351414551e-09
0.0018260744827683785,1.1175714273067525e-09
0.0018487213913820114,1.1533977019431964e-09
0.0018589755353531727,1.1696192438913685e-09
0.0018603272917898854,1.1717667445509793e-09
0.0018611494021780592,1.1730732723943403e-09
0.0018636283438938478,1.1770137353830697e-09
0.0018641271942860887,1.1778068765102177e-09
0.0018662184453436983,1.1811438177967924e-09
0.001867994100426863,1.1839921975733906e-09
0.0018722878808130098,1.1908901282671033e-09
0.0018730979719717513,1.1921958760429468e-09
0.0018752415463259282,1.19565640483756e-09
0.0018881844531650708,1.2165799576618493e-09
0.0018941286798122197,1.2261960787248218e-09
0.0018960980862124768,1.2293842824611191e-09
0.0019001498862755545,1.235988662573413e-09
0.0019010854645455945,1.237513642686932e-09
0.0019056623478394404,1.2450415420313113e-09
0.0019069947130244517,1.2472340074710437e-09
0.0019092884362040493,1.2510252350041834e-09
0.0019191630162751058,1.2673716783060044e-09
0.001927667816685584,1.2815089414479787e-09
0.0019295300882403977,1.28461053422084e-09
0.0019329504078467539,1.2903157467423355e-09
0.0019355992774391518,1.29473483464161e-09
0.0019364076770206175,1.2960866298875277e-09
0.001937376363948641,1.2977064555456636e-09
0.0019388071847302284,1.3001106745152473e-09
0.001939804785201184,1.3017874738136664e-09
0.0019418885801026,1.3053024533790384e-09
0.0019434726185541236,1.3079788120610757e-09
0.0019450782801055614,1.3107027397424505e-09
0.0019452009197561207,1.3109111758228633e-09
0.001949068128966367,1.3175046105359652e-09
0.0019508721507645308,1.3206061612276337e-09
0.0019518233625313807,1.3222430394186993e-09
0.0019527289859308577,1.3238033562309679e-09
0.0019580196277208216,1.3329355048038824e-09
0.00196284730632494,1.3412685350911957e-09
0.001968662204993844,1.3513056006664174e-09
0.001970867376962146,1.3551149651467985e-09
0.0019730026955472203,1.3588045827174439e-09
0.0019742820046274767,1.3610191574738056e-09
0.001978636722074252,1.3685776804250036e-09
0.001980574146810886,1.3719847668297027e-09
0.001983947479493681,1.3779204608380213e-09
0.00199740232355269,1.4017142466764526e-09
0.0020028071236677003,1.4112969861932306e-09
0.002003349129270803,1.4122579885197299e-09
0.002005557449725577,1.4161734482170924e-09
0.002006408436273289,1.4176962031781793e-09
0.002010320451737516,1.4246963619609615e-09
0.0020140761054095683,1.431420452668062e-09
0.0020172059638811947,1.4370486119911128e-09
0.0020210708045681784,1.4440206526517538e-09
0.0020224658090781467,1.4465434632288428e-09
0.0020268433498106015,1.454472086953973e-09
0.002028611184781707,1.4576890878571202e-09
0.002031080037664765,1.4622070577458679e-09
0.002033194926778694,1.4660826551740575e-09
0.0020364551487230243,1.4721031700641418e-09
0.002038062561588528,1.4750743627809605e-09
0.002041335894629885,1.4811268418116043e-09
0.002042543717847759,1.4833621298706653e-09
0.0020440811602408177,1.486213544058529e-09
0.0020467975598257517,1.491278667290156e-09
0.0020488206828416823,1.4950671269771484e-09
0.0020499049388282187,1.4971056880065469e-09
0.0020556635559889243,1.5079440886314167e-09
0.0020593615168658,1.5149191784278825e-09
0.002062097512076341,1.5200811628883416e-09
0.0020663544761212204,1.528116761880008e-09
0.0020670828309165734,1.5294983665155872e-09
0.0020690680451275517,1.5332647826424518e-09
0.0020724478464147944,1.5396837427148753e-09
0.0020769022573679276,1.5481717349720285e-09
0.0020781099362467306,1.5504789545945372e-09
0.002082353679173297,1.5586320884085124e-09
0.002083500305435058,1.560835642535973e-09
0.002087451825353511,1.5684319671716977e-09
0.002088893035993562,1.5712078295620925e-09
0.002089949620987939,1.5732501641914514e-09
0.002091931290333511,1.577090558309799e-09
0.0020928293034022287,1.5788319522819912e-09
0.0020947672667066836,1.5825904333671566e-09
0.002095719325688531,1.5844394544162304e-09
0.0020979605147258148,1.588801389417136e-09
0.0020991405598255403,1.5910989397833207e-09
0.002100441514784886,1.593636571183329e-09
0.002101054396918085,1.5948333974997054e-09
0.0021024398971472725,1.5975432040483328e-09
0.002103419017192903,1.5994610292263258e-09
0.0021055029763598463,1.6035862730511886e-09
